,LEFT_ID,RIGHT_ID,label
6862,DOID:5093,mir20b,1
6863,DOID:5093,mir210,1
6864,DOID:5093,mir215,1
6865,DOID:5093,mir219,1
6866,DOID:5093,mir221,1
6867,DOID:5093,mir223,1
6868,DOID:5093,mir224,1
6869,DOID:5093,mir182,1
6870,DOID:5093,mir17,1
6871,DOID:5093,mir25,1
6872,DOID:5093,mir16,1
6873,DOID:5093,mir106b,1
6874,DOID:5093,mir107,1
6875,DOID:5093,mir10b,1
6876,DOID:5093,mir1,1
6877,DOID:5093,mir122,1
6878,DOID:5093,mir125a,1
6879,DOID:5093,mir126,1
6880,DOID:5093,mir127,1
6881,DOID:5093,mir132,1
6882,DOID:5093,mir133a,1
6883,DOID:5093,mir133b,1
6884,DOID:5093,mir135a,1
6885,DOID:5093,mir140,1
6886,DOID:5093,mir141,1
6887,DOID:5093,mir143,1
6888,DOID:5093,mir145,1
6889,DOID:5093,mir146a,1
6890,DOID:5093,mir146b,1
6891,DOID:5093,mir148a,1
6892,DOID:5093,mir148b,1
6893,DOID:5093,mir151a,1
6894,DOID:5093,mir152,1
6895,DOID:5093,mir15a,1
6896,DOID:5093,mir23b,1
6897,DOID:5093,mir26a,1
6898,DOID:5093,mir425,1
6899,DOID:5093,mir520c,1
6900,DOID:5093,mir526a,1
6901,DOID:5093,mir7,1
6902,DOID:5093,mir92a,1
6903,DOID:5093,mir31,1
6904,DOID:5093,mir153,1
6905,DOID:5093,mir488,1
6906,DOID:5093,mir10a,1
6907,DOID:5093,mir149,1
6908,DOID:5093,mir516a,1
6909,DOID:5093,mir516b,1
6910,DOID:5093,mir139,1
6911,DOID:5093,mir324,1
6912,DOID:5093,mir638,1
6913,DOID:5093,mir301a,1
6914,DOID:5093,mir301b,1
6915,DOID:5093,mir409,1
6916,DOID:5093,mir328,1
6917,DOID:5093,mir298,1
6918,DOID:5093,mir193a,1
6919,DOID:5093,mir519d,1
6920,DOID:5093,mir493,1
6921,DOID:5093,mir320b,1
6922,DOID:5093,mir320d,1
6923,DOID:5093,mir520h,1
6924,DOID:5093,mir520b,1
6925,DOID:5093,mir26b,1
6926,DOID:5093,mir515,1
6927,DOID:5093,mir27a,1
6928,DOID:5093,mir299,1
6929,DOID:5093,mir29a,1
6930,DOID:5093,mir29b,1
6931,DOID:5093,mir30a,1
6932,DOID:5093,mir30b,1
6933,DOID:5093,mir30c,1
6934,DOID:5093,mir30d,1
6935,DOID:5093,mir320a,1
6936,DOID:5093,mir335,1
6937,DOID:5093,mir342,1
6938,DOID:5093,mir34a,1
6939,DOID:5093,mir365a,1
6940,DOID:5093,mir365b,1
6941,DOID:5093,mir367,1
6942,DOID:5093,mir373,1
6943,DOID:5093,mir375,1
6944,DOID:5093,mir429,1
6945,DOID:5093,mir451a,1
6946,DOID:5093,mir452,1
6947,DOID:5093,mir495,1
6948,DOID:5093,mir497,1
6949,DOID:5093,mir499a,1
6950,DOID:14566,mir521,1
6951,DOID:684,mir490,1
6952,DOID:14566,mir376b,1
6953,DOID:0050866,UCA1,1
6954,DOID:0060038,TP53TG1,1
6955,DOID:0060037,LINC00299,1
6956,DOID:0060037,TP53TG1,1
6957,DOID:0050951,ATXN8OS,1
6958,DOID:0050908,MEG3,1
6959,DOID:0050902,MIR17HG,1
6960,DOID:0050885,H19,1
6961,DOID:0050866,CCAT2,1
6962,DOID:0060040,DISC2,1
6963,DOID:0050866,MALAT1,1
6964,DOID:0050866,HOTAIR,1
6965,DOID:0050866,NEAT1,1
6966,DOID:0050866,MEG3,1
6967,DOID:0050865,HOTTIP,1
6968,DOID:0050865,MALAT1,1
6969,DOID:0050865,MEG3,1
6970,DOID:0060038,LINC00299,1
6971,DOID:0060041,DISC2,1
6972,DOID:0060072,HOTAIR,1
6973,DOID:0060060,GAS5,1
6974,DOID:0060072,H19,1
6975,DOID:0060072,KCNQ1OT1,1
6976,DOID:0060060,MALAT1,1
6977,DOID:0060060,HOTAIR,1
6978,DOID:0060060,MIR155HG,1
6979,DOID:0060060,TUG1,1
6980,DOID:0060060,MIR17HG,1
6981,DOID:0060058,PVT1,1
6982,DOID:0060056,GAS5,1
6983,DOID:0060058,HOTAIR,1
6984,DOID:0060058,DLEU2,1
6985,DOID:0060058,MIR155HG,1
6986,DOID:0060058,TUG1,1
6987,DOID:0060058,MIR17HG,1
6988,DOID:0060058,GAS5,1
6989,DOID:0060058,HULC,1
6990,DOID:0050830,CDKN2B-AS1,1
6991,DOID:0050829,HCP5,1
6992,DOID:0050828,CDKN2A-AS1,1
6993,DOID:0050687,LINC00032,1
6994,DOID:0050687,CDKN2B-AS1,1
6995,DOID:0050687,MALAT1,1
6996,DOID:0050687,CRNDE,1
6997,DOID:0050687,PICSAR,1
6998,DOID:0050687,LINC-PINT,1
6999,DOID:0050687,GHET1,1
7000,DOID:0050687,HOTAIR,1
7001,DOID:0050687,DISC2,1
7002,DOID:0050828,CDKN2B-AS1,1
7003,DOID:0050687,SAMMSON,1
7004,DOID:0050687,LINC01133,1
7005,DOID:0050687,TINCR,1
7006,DOID:0050687,NEAT1,1
7007,DOID:0050687,MEG3,1
7008,DOID:0050687,KIRREL3-AS3,1
7009,DOID:0050687,LINC00663,1
7010,DOID:0050687,CCAT1,1
7011,DOID:0050687,NPTN-IT1,1
7012,DOID:0050687,WT1-AS,1
7013,DOID:0050687,GACAT2,1
7014,DOID:0050828,MALAT1,1
7015,DOID:0050828,H19,1
7016,DOID:0050828,MIAT,1
7017,DOID:0050828,MIR17HG,1
7018,DOID:0050828,ESRG,1
7019,DOID:0050815,PISRT1,1
7020,DOID:0050771,MEG3,1
7021,DOID:0050739,CDKN2B-AS1,1
7022,DOID:0050736,CDKN2B-AS1,1
7023,DOID:0050687,LINC00675,1
7024,DOID:0050687,CBR3-AS1,1
7025,DOID:0050687,HOTTIP,1
7026,DOID:0050687,CCAT2,1
7027,DOID:0050687,PVT1,1
7028,DOID:0050687,C5orf66-AS1,1
7029,DOID:0060072,MEG3,1
7030,DOID:0060083,PSORS1C3,1
7031,DOID:0050687,CCDC26,1
7032,DOID:0060158,MCHR2-AS1,1
7033,DOID:0060260,PISRT1,1
7034,DOID:0060167,DISC2,1
7035,DOID:0060158,PVT1,1
7036,DOID:0060158,IGF2-AS,1
7037,DOID:0060158,MALAT1,1
7038,DOID:0060158,PCGEM1,1
7039,DOID:0060158,MEG3,1
7040,DOID:0060158,SNHG11,1
7041,DOID:0060318,HOTAIRM1,1
7042,DOID:0060158,LINC00271,1
7043,DOID:0060158,PCA3,1
7044,DOID:0060131,TP53TG1,1
7045,DOID:0060122,CDKN2B-AS1,1
7046,DOID:0060122,H19,1
7047,DOID:0060122,TP53COR1,1
7048,DOID:0060119,MALAT1,1
7049,DOID:0060318,PVT1,1
7050,DOID:0060464,MIR17HG,1
7051,DOID:0060083,TP53COR1,1
7052,DOID:0070004,CDKN2B-AS1,1
7053,DOID:0080014,MESTIT1,1
7054,DOID:0080005,DANCR,1
7055,DOID:0080001,HOTAIR,1
7056,DOID:0080001,MIR155HG,1
7057,DOID:0080000,LINCMD1,1
7058,DOID:0070004,PVT1,1
7059,DOID:0070004,WT1-AS,1
7060,DOID:0070004,HOTAIR,1
7061,DOID:0060469,MEG3,1
7062,DOID:0070004,MEG3,1
7063,DOID:0070004,TUG1,1
7064,DOID:0070004,MIR17HG,1
7065,DOID:0070004,TP73-AS1,1
7066,DOID:0070004,GAS5,1
7067,DOID:0060689,PVT1,1
7068,DOID:0060689,NEAT1,1
7069,DOID:0060119,LINC00312,1
7070,DOID:0060119,DISC2,1
7071,DOID:0060116,MIR17HG,1
7072,DOID:0060083,HOTAIR,1
7073,DOID:0060083,UCA1,1
7074,DOID:0060083,HOTAIRM1,1
7075,DOID:0060083,MIR100HG,1
7076,DOID:0060083,PVT1,1
7077,DOID:0060083,WT1-AS,1
7078,DOID:0060083,CCAT1,1
7079,DOID:0060083,CDKN2B-AS1,1
7080,DOID:0060083,DLEU2,1
7081,DOID:0060116,BANCR,1
7082,DOID:0060083,MIR99AHG,1
7083,DOID:0060083,MEG3,1
7084,DOID:0060083,CCDC26,1
7085,DOID:0060083,TUG1,1
7086,DOID:0060083,MIR17HG,1
7087,DOID:0060083,TP73-AS1,1
7088,DOID:0060083,GAS5,1
7089,DOID:0060084,KCNQ1OT1,1
7090,DOID:0060084,MEG3,1
7091,DOID:0060085,H19,1
7092,DOID:0060085,MEG3,1
7093,DOID:0060100,UCA1,1
7094,DOID:0060100,HOTTIP,1
7095,DOID:0060100,PVT1,1
7096,DOID:0060100,MALAT1,1
7097,DOID:0060100,HOTAIR,1
7098,DOID:0060100,HCG4,1
7099,DOID:0060100,TUG1,1
7100,DOID:0060100,MIR17HG,1
7101,DOID:0060100,GAS5,1
7102,DOID:0060100,TUSC7,1
7103,DOID:0060100,BANCR,1
7104,DOID:0060089,MALAT1,1
7105,DOID:0060089,HOTAIR,1
7106,DOID:0060089,MEG3,1
7107,DOID:0060085,HOTAIR,1
7108,DOID:0050687,H19,1
7109,DOID:0050687,LINC00974,1
7110,DOID:0080014,H19,1
7111,DOID:0050615,KIRREL3-AS3,1
7112,DOID:0050615,CCAT1,1
7113,DOID:0050615,MALAT1,1
7114,DOID:0050615,LINC01628,1
7115,DOID:0050615,XIST,1
7116,DOID:0050615,LINC01133,1
7117,DOID:0050615,NEAT1,1
7118,DOID:0050615,MEG3,1
7119,DOID:0050615,H19,1
7120,DOID:0050615,NPTN-IT1,1
7121,DOID:0050615,HNF1A-AS1,1
7122,DOID:0050615,LSINCT5,1
7123,DOID:0050615,TUG1,1
7124,DOID:0050615,C5orf66-AS2,1
7125,DOID:0050615,GAS5,1
7126,DOID:0050615,SNHG1,1
7127,DOID:0050615,BANCR,1
7128,DOID:0050615,MIR124-2HG,1
7129,DOID:0050615,GACAT2,1
7130,DOID:0050686,MIR17HG,1
7131,DOID:0050686,TP53COR1,1
7132,DOID:0050686,TP73-AS1,1
7133,DOID:0050686,GAS5,1
7134,DOID:0050686,SOX2-OT,1
7135,DOID:0050686,SNHG1,1
7136,DOID:0050686,ESRG,1
7137,DOID:0050686,SPRY4-IT1,1
7138,DOID:0050686,BANCR,1
7139,DOID:0050686,CTBP1-AS,1
7140,DOID:0050615,PVT1,1
7141,DOID:0050686,TRERNA1,1
7142,DOID:0050686,HULC,1
7143,DOID:0050686,PCA3,1
7144,DOID:0050639,PCGEM1,1
7145,DOID:0050639,PCA3,1
7146,DOID:0050615,UCA1,1
7147,DOID:0050615,CCAT2,1
7148,DOID:0050567,PVT1,1
7149,DOID:0050338,GSTT1-AS1,1
7150,DOID:0050177,CDKN2B-AS1,1
7151,DOID:0014667,mir182,1
7152,DOID:0014667,mir122,1
7153,DOID:0014667,mir126,1
7154,DOID:0014667,mir132,1
7155,DOID:0014667,mir144,1
7156,DOID:0014667,mir148a,1
7157,DOID:0014667,mir15a,1
7158,DOID:0014667,mir16,1
7159,DOID:0014667,mir18a,1
7160,DOID:0050155,MIR100HG,1
7161,DOID:0014667,mir197,1
7162,DOID:0014667,mir206,1
7163,DOID:0014667,mir20b,1
7164,DOID:0014667,mir216a,1
7165,DOID:0014667,mir221,1
7166,DOID:0014667,mir223,1
7167,DOID:0014667,mir24,1
7168,DOID:0014667,mir107,1
7169,DOID:0014667,MCHR2-AS1,1
7170,DOID:0014667,H19,1
7171,DOID:0014667,MEG3,1
7172,DOID:0050155,CDKN2B-AS1,1
7173,DOID:0050155,LINC01628,1
7174,DOID:0050155,ERICH1-AS1,1
7175,DOID:0050117,GSTT1-AS1,1
7176,DOID:0050117,NRON,1
7177,DOID:0050117,MIF-AS1,1
7178,DOID:0050117,MIR17HG,1
7179,DOID:0050117,GAS5,1
7180,DOID:0050013,PVT1,1
7181,DOID:0050013,H19,1
7182,DOID:0050013,HYMAI,1
7183,DOID:0050013,LINC00271,1
7184,DOID:0014667,PVT1,1
7185,DOID:0014667,LINC00961,1
7186,DOID:0014667,PCGEM1,1
7187,DOID:0050686,LINC00467,1
7188,DOID:0050686,PANDAR,1
7189,DOID:0050687,KCNQ1OT1,1
7190,DOID:0050686,IGF2-AS,1
7191,DOID:0050686,LINC00963,1
7192,DOID:0050686,HOTTIP,1
7193,DOID:0050686,CCAT2,1
7194,DOID:0050686,PVT1,1
7195,DOID:0050686,MINCR,1
7196,DOID:0050686,GACAT2,1
7197,DOID:0050686,WT1-AS,1
7198,DOID:0050686,NPTN-IT1,1
7199,DOID:0050686,HOTAIRM1,1
7200,DOID:0050686,MIR124-2HG,1
7201,DOID:0050686,CCAT1,1
7202,DOID:0050686,SNHG4,1
7203,DOID:0050686,CDKN2B-AS1,1
7204,DOID:0050686,LINC00312,1
7205,DOID:0050686,CRNDE,1
7206,DOID:0050686,HOXA11-AS,1
7207,DOID:0050686,MIR100HG,1
7208,DOID:0050686,PRNCR1,1
7209,DOID:0050686,DBH-AS1,1
7210,DOID:0050687,HYMAI,1
7211,DOID:0050687,HCP5,1
7212,DOID:0050687,CASC2,1
7213,DOID:0050687,HCCAT5,1
7214,DOID:0050687,AFAP1-AS1,1
7215,DOID:0050687,PANDAR,1
7216,DOID:0050687,MIR17HG,1
7217,DOID:0050687,GAS5,1
7218,DOID:0050687,ESRG,1
7219,DOID:0050686,UCA1,1
7220,DOID:0050687,TUSC7,1
7221,DOID:0050687,LINC00602,1
7222,DOID:0050687,BANCR,1
7223,DOID:0050687,HULC,1
7224,DOID:0050687,PCA3,1
7225,DOID:0050686,LINC00675,1
7226,DOID:0050686,LINC01426,1
7227,DOID:0050686,PCAT5,1
7228,DOID:0050686,BCAR4,1
7229,DOID:0050686,LINC-PINT,1
7230,DOID:0050686,TUG1,1
7231,DOID:0050686,H19,1
7232,DOID:0050686,HNF1A-AS1,1
7233,DOID:0050686,CCDC26,1
7234,DOID:0050686,LSINCT5,1
7235,DOID:0050686,LINC00261,1
7236,DOID:0050686,LINC00583,1
7237,DOID:0050686,LINC00974,1
7238,DOID:0050686,CASC15,1
7239,DOID:0050686,LINC00961,1
7240,DOID:0050686,NBAT1,1
7241,DOID:0050686,HCP5,1
7242,DOID:0050686,EGOT,1
7243,DOID:0050686,HCCAT5,1
7244,DOID:0050686,TUSC8,1
7245,DOID:0050686,MIR503HG,1
7246,DOID:0050686,C5orf66-AS2,1
7247,DOID:0050686,MIR7-3HG,1
7248,DOID:0050686,MEG3,1
7249,DOID:0050686,CAHM,1
7250,DOID:0050686,NPSR1-AS1,1
7251,DOID:0050686,GHET1,1
7252,DOID:0050686,LINC01628,1
7253,DOID:0050686,HOTAIR,1
7254,DOID:0050686,PTCSC2,1
7255,DOID:0050686,PCGEM1,1
7256,DOID:0050686,BCYRN1,1
7257,DOID:0050686,DLEU2,1
7258,DOID:0050686,XIST,1
7259,DOID:0050686,HAND2-AS1,1
7260,DOID:0050686,LINC01133,1
7261,DOID:0050686,LINC00629,1
7262,DOID:0050686,NCRUPAR,1
7263,DOID:0050686,BLACAT1,1
7264,DOID:0050686,SCHLAP1,1
7265,DOID:0050686,TINCR,1
7266,DOID:0080014,KCNQ1OT1,1
7267,DOID:0080014,MEG3,1
7268,DOID:14681,MEG3,1
7269,DOID:1380,HCG27,1
7270,DOID:1440,ATXN8OS,1
7271,DOID:1432,CDKN2B-AS1,1
7272,DOID:1428,KCNQ1OT1,1
7273,DOID:14250,NRON,1
7274,DOID:1398,MIF-AS1,1
7275,DOID:1380,SNHG12,1
7276,DOID:1380,HOTAIR,1
7277,DOID:1380,CASC2,1
7278,DOID:14566,HULC,1
7279,DOID:1380,GAS5,1
7280,DOID:13317,KCNQ1OT1,1
7281,DOID:13241,IL12A-AS1,1
7282,DOID:1324,UCA1,1
7283,DOID:1324,CCAT2,1
7284,DOID:1324,PVT1,1
7285,DOID:1324,MIR124-2HG,1
7286,DOID:14566,PCA3,1
7287,DOID:14566,TRERNA1,1
7288,DOID:14566,AFAP1-AS1,1
7289,DOID:14566,SNHG1,1
7290,DOID:14566,MIR17HG,1
7291,DOID:14566,LINC00467,1
7292,DOID:14566,PTCSC3,1
7293,DOID:14566,TP73-AS1,1
7294,DOID:14566,GAS5,1
7295,DOID:14566,HYMAI,1
7296,DOID:14566,SOX2-OT,1
7297,DOID:14566,SPRY4-IT1,1
7298,DOID:14566,PSORS1C3,1
7299,DOID:14566,FAM83H-AS1,1
7300,DOID:14566,MIR194-2HG,1
7301,DOID:14566,LINC00602,1
7302,DOID:14566,LINC-ROR,1
7303,DOID:14566,BANCR,1
7304,DOID:14566,TP53COR1,1
7305,DOID:14566,CTBP1-AS,1
7306,DOID:1324,CDKN2B-AS1,1
7307,DOID:1324,LINC01628,1
7308,DOID:1324,BCYRN1,1
7309,DOID:1287,MALAT1,1
7310,DOID:1289,HAR1A,1
7311,DOID:1289,XIST,1
7312,DOID:1289,MEG3,1
7313,DOID:1289,TUG1,1
7314,DOID:1289,SOX2-OT,1
7315,DOID:1289,LINC01080,1
7316,DOID:1289,IFNG-AS1,1
7317,DOID:1287,H19,1
7318,DOID:1324,XIST,1
7319,DOID:1287,KCNQ1OT1,1
7320,DOID:1287,MIAT,1
7321,DOID:1287,HCP5,1
7322,DOID:1287,ESRG,1
7323,DOID:1287,TP53COR1,1
7324,DOID:12858,HAR1A,1
7325,DOID:12858,MEG3,1
7326,DOID:1289,BCYRN1,1
7327,DOID:1289,ATXN8OS,1
7328,DOID:1289,CDKN2A-AS1,1
7329,DOID:12987,H19,1
7330,DOID:1324,LINC01133,1
7331,DOID:1324,NEAT1,1
7332,DOID:1324,MEG3,1
7333,DOID:1324,KIRREL3-AS3,1
7334,DOID:1324,H19,1
7335,DOID:1324,LSINCT5,1
7336,DOID:1324,C5orf66-AS2,1
7337,DOID:1324,AFAP1-AS1,1
7338,DOID:1324,SNHG1,1
7339,DOID:1324,BANCR,1
7340,DOID:1319,H19,1
7341,DOID:1319,MIR17HG,1
7342,DOID:13089,CDKN2B-AS1,1
7343,DOID:13089,ESRG,1
7344,DOID:1307,CDKN2A-AS1,1
7345,DOID:14566,PANDAR,1
7346,DOID:14566,DBH-AS1,1
7347,DOID:12603,CCDC26,1
7348,DOID:14566,PICSAR,1
7349,DOID:14566,CDKN2B-AS1,1
7350,DOID:14566,MALAT1,1
7351,DOID:14566,RMST,1
7352,DOID:14566,LINC00312,1
7353,DOID:14566,CRNDE,1
7354,DOID:14566,PCAT5,1
7355,DOID:14566,FENDRR,1
7356,DOID:14566,LINC-PINT,1
7357,DOID:14566,TTTY15,1
7358,DOID:14566,LINC00961,1
7359,DOID:14566,LUCAT1,1
7360,DOID:14566,GHET1,1
7361,DOID:14566,LINC01628,1
7362,DOID:14566,HOTAIR,1
7363,DOID:14566,LINC00032,1
7364,DOID:14566,TDRG1,1
7365,DOID:14566,SNHG4,1
7366,DOID:14566,NPTN-IT1,1
7367,DOID:14566,C5orf66-AS2,1
7368,DOID:14566,HOTAIRM1,1
7369,DOID:14681,MESTIT1,1
7370,DOID:14654,PCA3,1
7371,DOID:14566,LINC00675,1
7372,DOID:14566,UCA1,1
7373,DOID:14566,CBR3-AS1,1
7374,DOID:14566,PRNCR1,1
7375,DOID:14566,SNHG12,1
7376,DOID:14566,C1QTNF9B-AS1,1
7377,DOID:14566,GACAT2,1
7378,DOID:14566,MIR100HG,1
7379,DOID:14566,PRINS,1
7380,DOID:14566,PVT1,1
7381,DOID:14566,MINCR,1
7382,DOID:14566,TARID,1
7383,DOID:14566,C5orf66-AS1,1
7384,DOID:14566,CDR1-AS,1
7385,DOID:14566,DISC2,1
7386,DOID:14566,PTCSC2,1
7387,DOID:14566,PCGEM1,1
7388,DOID:14566,CASC15,1
7389,DOID:14566,HNF1A-AS1,1
7390,DOID:14566,LSINCT5,1
7391,DOID:14566,LINC00261,1
7392,DOID:14566,LINC00583,1
7393,DOID:14566,LINC00974,1
7394,DOID:14566,KCNQ1OT1,1
7395,DOID:14566,TUG1,1
7396,DOID:14566,MIAT,1
7397,DOID:14566,LINC00472,1
7398,DOID:14566,NBAT1,1
7399,DOID:14566,LINC00654,1
7400,DOID:14566,HCP5,1
7401,DOID:14566,EGOT,1
7402,DOID:14566,TUSC8,1
7403,DOID:14566,DANCR,1
7404,DOID:14566,MIR503HG,1
7405,DOID:14566,H19,1
7406,DOID:14566,LINC00663,1
7407,DOID:14566,KIRREL3-AS3,1
7408,DOID:14566,LINC01556,1
7409,DOID:14566,DLEU2,1
7410,DOID:14566,SAMMSON,1
7411,DOID:14566,XIST,1
7412,DOID:14566,HAND2-AS1,1
7413,DOID:14566,LINC01024,1
7414,DOID:14566,LINC01133,1
7415,DOID:14566,ZEB1-AS1,1
7416,DOID:14566,NCRUPAR,1
7417,DOID:14566,BLACAT1,1
7418,DOID:14566,SCHLAP1,1
7419,DOID:14566,MIR155HG,1
7420,DOID:14566,NPSR1-AS1,1
7421,DOID:14566,CAHM,1
7422,DOID:14566,NEAT1,1
7423,DOID:14566,MEG3,1
7424,DOID:12858,TUG1,1
7425,DOID:1240,UCA1,1
7426,DOID:0080014,HLA-F-AS1,1
7427,DOID:10283,C1QTNF9B-AS1,1
7428,DOID:1037,DLEU2,1
7429,DOID:1037,MIR155HG,1
7430,DOID:1037,MIR17HG,1
7431,DOID:1036,DLEU2,1
7432,DOID:10348,PISRT1,1
7433,DOID:10286,PCA3,1
7434,DOID:10283,UCA1,1
7435,DOID:10283,PRINS,1
7436,DOID:1040,TP53COR1,1
7437,DOID:10283,HOTTIP,1
7438,DOID:10283,PVT1,1
7439,DOID:10283,PCAT1,1
7440,DOID:10283,IGF2-AS,1
7441,DOID:10283,TTTY15,1
7442,DOID:10283,CDKN2B-AS1,1
7443,DOID:10283,PCAT5,1
7444,DOID:1037,CDKN2B-AS1,1
7445,DOID:1040,MIR17HG,1
7446,DOID:10591,H19,1
7447,DOID:10534,GHET1,1
7448,DOID:10584,LINC01628,1
7449,DOID:10584,NALT1,1
7450,DOID:10584,ERICH1-AS1,1
7451,DOID:10534,PVT1,1
7452,DOID:10534,GACAT2,1
7453,DOID:10534,CCAT1,1
7454,DOID:10534,CDKN2B-AS1,1
7455,DOID:10534,HOTAIR,1
7456,DOID:1040,NEAT1,1
7457,DOID:10534,TINCR,1
7458,DOID:10534,MEG3,1
7459,DOID:10534,H19,1
7460,DOID:10534,SPRY4-IT1,1
7461,DOID:10534,TUSC7,1
7462,DOID:10534,BANCR,1
7463,DOID:1040,MIR155HG,1
7464,DOID:10283,SCHLAP1,1
7465,DOID:10283,NEAT1,1
7466,DOID:10283,H19,1
7467,DOID:10155,GAS5,1
7468,DOID:10155,ZFAS1,1
7469,DOID:10155,LSINCT5,1
7470,DOID:10155,TUG1,1
7471,DOID:10155,CASC2,1
7472,DOID:10155,CASC16,1
7473,DOID:10155,DANCR,1
7474,DOID:10155,AFAP1-AS1,1
7475,DOID:10155,TP53COR1,1
7476,DOID:10283,KCNQ1OT1,1
7477,DOID:10155,HULC,1
7478,DOID:0110408,LINC01628,1
7479,DOID:0080074,H19,1
7480,DOID:0080053,H19,1
7481,DOID:0080015,PVT1,1
7482,DOID:0080014,NRON,1
7483,DOID:0080014,XIST,1
7484,DOID:10155,H19,1
7485,DOID:10155,CAHM,1
7486,DOID:10155,NPSR1-AS1,1
7487,DOID:10155,NCRUPAR,1
7488,DOID:10283,TUG1,1
7489,DOID:10283,EGOT,1
7490,DOID:10283,DANCR,1
7491,DOID:10283,GAS5,1
7492,DOID:10283,HULC,1
7493,DOID:10283,PCA3,1
7494,DOID:10155,UCA1,1
7495,DOID:10155,PRNCR1,1
7496,DOID:10155,HOTAIRM1,1
7497,DOID:10155,HOTTIP,1
7498,DOID:10155,CCAT2,1
7499,DOID:10155,PVT1,1
7500,DOID:10155,CCAT1,1
7501,DOID:10155,CRNDE,1
7502,DOID:10155,HOTAIR,1
7503,DOID:1059,LINC00299,1
7504,DOID:10591,MALAT1,1
7505,DOID:1240,CDKN2B-AS1,1
7506,DOID:120,H19,1
7507,DOID:120,HOXA11-AS,1
7508,DOID:120,LUCAT1,1
7509,DOID:120,HOTAIR,1
7510,DOID:120,BCYRN1,1
7511,DOID:120,HCG27,1
7512,DOID:120,LINC00629,1
7513,DOID:120,MEG3,1
7514,DOID:120,LSINCT5,1
7515,DOID:120,CDKN2B-AS1,1
7516,DOID:120,CASC2,1
7517,DOID:120,TUSC8,1
7518,DOID:120,MIR503HG,1
7519,DOID:120,GAS5,1
7520,DOID:11934,UCA1,1
7521,DOID:11934,HOTTIP,1
7522,DOID:11934,MALAT1,1
7523,DOID:120,MALAT1,1
7524,DOID:120,CCAT1,1
7525,DOID:10652,LINC01080,1
7526,DOID:1240,MIR17HG,1
7527,DOID:1240,HOTAIR,1
7528,DOID:1240,DLEU2,1
7529,DOID:1240,MIR99AHG,1
7530,DOID:1240,MIR155HG,1
7531,DOID:1240,MEG3,1
7532,DOID:1240,H19,1
7533,DOID:1240,CCDC26,1
7534,DOID:1240,TP53COR1,1
7535,DOID:120,PVT1,1
7536,DOID:1240,PSORS1C3,1
7537,DOID:12365,MIF-AS1,1
7538,DOID:12336,LINC00474,1
7539,DOID:12294,MCHR2-AS1,1
7540,DOID:1229,MIAT,1
7541,DOID:120,SNHG12,1
7542,DOID:120,CCAT2,1
7543,DOID:11934,HOTAIR,1
7544,DOID:11934,MEG3,1
7545,DOID:1192,MIR100HG,1
7546,DOID:10763,MALAT1,1
7547,DOID:11054,CDKN2B-AS1,1
7548,DOID:11054,MALAT1,1
7549,DOID:11054,XIST,1
7550,DOID:11054,GAS5,1
7551,DOID:10952,XIST,1
7552,DOID:10941,CDKN2B-AS1,1
7553,DOID:1091,CDKN2B-AS1,1
7554,DOID:1074,LINCMD1,1
7555,DOID:1192,PVT1,1
7556,DOID:1070,CDKN2B-AS1,1
7557,DOID:1067,CDKN2B-AS1,1
7558,DOID:10652,CDKN2A-AS1,1
7559,DOID:10652,CDKN2B-AS1,1
7560,DOID:10652,BCYRN1,1
7561,DOID:10652,HAR1A,1
7562,DOID:10652,SOX2-OT,1
7563,DOID:11054,PCAT1,1
7564,DOID:11054,PVT1,1
7565,DOID:11054,UCA1,1
7566,DOID:1107,SOX2-OT,1
7567,DOID:1192,MALAT1,1
7568,DOID:1192,BCYRN1,1
7569,DOID:1192,H19,1
7570,DOID:1192,CASC15,1
7571,DOID:1192,NBAT1,1
7572,DOID:1192,LINC00467,1
7573,DOID:1192,MYCNOS,1
7574,DOID:11723,LINCMD1,1
7575,DOID:11612,CTBP1-AS,1
7576,DOID:11432,LINCMD1,1
7577,DOID:114,CDKN2B-AS1,1
7578,DOID:1115,EWSAT1,1
7579,DOID:1107,HOTAIR,1
7580,DOID:1107,H19,1
7581,DOID:1107,HNF1A-AS1,1
7582,DOID:0014667,mir26a,1
7583,DOID:0014667,mir27b,1
7584,DOID:0014667,mir29c,1
7585,DOID:0050686,mir138,1
7586,DOID:0050686,mir298,1
7587,DOID:0050686,mir640,1
7588,DOID:0050686,mir193a,1
7589,DOID:0050686,mir302e,1
7590,DOID:0050686,mir1296,1
7591,DOID:0050686,mir493,1
7592,DOID:0050686,mir519c,1
7593,DOID:0050686,mir320b,1
7594,DOID:0050686,mir521,1
7595,DOID:0050686,mir320c,1
7596,DOID:0050686,mir483,1
7597,DOID:0050686,mir574,1
7598,DOID:0050686,mir326,1
7599,DOID:0050686,mir661,1
7600,DOID:0050686,mir1224,1
7601,DOID:0050686,mir1246,1
7602,DOID:0050686,mir542,1
7603,DOID:0050686,mir376b,1
7604,DOID:0050686,mir557,1
7605,DOID:0050686,mir371a,1
7606,DOID:0050686,mir601,1
7607,DOID:0050686,mir612,1
7608,DOID:0050686,mir622,1
7609,DOID:0050686,mir629,1
7610,DOID:0050686,mir637,1
7611,DOID:0050686,mir642a,1
7612,DOID:0050686,mir657,1
